account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,derived_account_age,derived_credit_history_length,derived_recency_of_activity,derived_delinquent_to_credit_ratio,derived_default_to_credit_ratio,derived_balance_stability,derived_high_application_frequency,derived_behavioral_risk_flag,derived_income_to_balance_ratio,derived_debt_income_balance_ratio,derived_fico_with_delinquency,derived_late_payment_risk,derived_new_account_risk,derived_log_debt_to_income_ratio,derived_log_max_balance,derived_log_avg_balance,derived_fico_binned,derived_standardized_dti_ratio,derived_high_risk_indicator,derived_combined_behavior_flag
2020-10-27,53,Houston,Consultant,13652,591.0,0,True,1,0.6224006590014617,False,82762.76404756667,69440.52367325748,1.0,1,2018-12-13,2024-02-25,1,False,False,False,False,False,4,5,284,0.5,0.5,0.8390208501554866,0,0,0.19659706869677315,3.1655920087630602,591.0,0.0,0.16666666666666666,0.4839069406039083,11.323745612308635,11.148240291392717,Fair,-1.2422637267122214,0,0
2021-09-27,47,Seattle,Accountant,50530,704.0,0,False,1,0.8633093140538819,False,64336.36555,54352.33108636276,0.0,0,2024-09-14,2024-05-28,0,False,False,True,False,False,3,0,191,0.0,0.0,0.844801937749886,0,1,0.9296578331089254,0.9285957860995689,704.0,0.0,0.0,0.6223541079259484,11.0718958541978,10.903261180208721,Good,-0.8924495559554232,0,1
2019-12-21,35,Chicago,Consultant,13688,733.0,0,False,1,1.513458373106048,False,45839.77802274178,31906.057157093244,0.0,0,2017-09-23,2024-09-08,0,False,False,True,False,False,4,7,88,0.0,0.0,0.6960191020594051,0,1,0.42899600337967947,3.527539583402945,733.0,0.0,0.0,0.9216596426869345,10.73292932381749,10.370582491800828,Good,0.05160682886461752,0,1
2021-12-30,19,Atlanta,Teacher,23327,582.0,0,False,1,1.321931137803626,False,11010.595218256904,8179.644028922117,0.0,1,2024-01-31,2024-04-07,2,False,False,False,False,False,2,0,242,0.0,0.5,0.7428209870410516,0,0,2.851486987763917,0.46351706695737527,582.0,0.0,2.0,0.8423992264206192,9.306704107346514,9.009526158639648,Fair,-0.22650248597124983,0,0
2022-09-19,66,Los Angeles,Teacher,20722,464.0,119,True,2,3.2105900599172386,False,37706.41075164716,9782.98085571978,4.0,1,2021-03-28,2024-05-26,3,True,False,True,False,False,2,3,193,1.3333333333333333,0.3333333333333333,0.25944451397507934,0,1,2.1179518138453615,1.5156657381525147,3.8666666666666667,28.262072133979956,0.75,1.4376027946231884,10.537611925780153,9.188501720672512,Low,2.515946325333773,0,1
2022-10-02,30,Miami,Accountant,58088,566.0,90,True,4,2.1112920476966863,True,2102.656611079992,807.3372073324522,3.0,2,2023-11-28,2024-09-21,4,False,True,False,True,False,2,1,75,0.6,0.4,0.38377803824074447,0,2,71.86109889917466,0.029343328782569112,6.21978021978022,28.926889093110915,2.0,1.1350380893360832,7.6514323528761805,6.694979307268219,Low,0.9196980607130876,0,2
2023-07-19,21,Chicago,Other,7708,580.0,100,False,4,1.9850821310439093,True,50715.076117571225,10353.305240326736,4.0,1,2024-02-05,2024-01-06,2,False,False,True,False,False,1,0,334,0.8,0.2,0.20414247380506045,0,1,0.7444246447342294,2.6659957491005146,5.742574257425742,33.499915784571435,2.0,1.0936272610536204,10.833998222505834,9.245157677452914,Fair,0.7364335062471261,0,1
2020-12-24,43,Seattle,Software Developer,64768,557.0,0,True,1,1.0203183307013566,False,89877.06157476899,65637.08204250145,2.0,1,2015-01-01,2023-11-13,1,False,False,False,True,False,3,9,388,1.0,0.5,0.7302903611010612,0,1,0.9867442494444297,1.0339933916181054,557.0,0.0,0.1,0.7032550884533165,11.406209159252825,11.091911325436815,Low,-0.6644628157201022,0,1
2020-01-16,42,Houston,Teacher,19047,421.0,10,False,1,1.0538266914388486,False,86143.10632632527,54614.628079512986,3.0,1,2022-09-24,2024-06-18,3,False,True,True,False,False,4,2,170,1.5,0.5,0.6339914639386419,0,2,0.34874633268466926,3.0215430918309747,38.27272727272727,4.868959996324863,1.0,0.7197047318213056,11.363776827849492,10.908075349339926,Low,-0.6158066168705639,0,2
2021-06-16,47,Chicago,Teacher,31907,452.0,0,False,1,1.1582583531288744,True,69633.23173585044,53574.36663944125,3.0,1,2016-06-09,2024-01-08,4,False,False,False,False,False,3,8,332,1.5,0.5,0.7693682446683627,0,0,0.5955535538325298,1.944746072261556,452.0,0.0,0.4444444444444444,0.7693015784509789,11.15101156069639,10.888844663798366,Low,-0.46416542686474277,0,0
2023-11-13,28,Atlanta,Other,6692,482.0,110,False,2,2.311321426711653,True,47735.42710912795,30352.353060193185,3.0,1,2015-01-17,2024-05-27,3,True,True,True,False,False,1,9,192,1.0,0.3333333333333333,0.6358321076440457,0,2,0.2204698764821539,10.481703866598167,4.342342342342342,33.21936647788276,0.3,1.19734733229234,10.773450056478968,10.32066227012798,Low,1.210153010668672,0,2
2020-04-09,24,Dallas,Banker,3555,478.0,101,False,3,2.012909325815668,True,33168.26938561733,13380.250895086449,3.0,2,2015-10-23,2024-10-05,4,False,False,True,True,False,4,9,61,0.75,0.5,0.40339299426620223,0,2,0.2656702297769026,7.574024693046386,4.686274509803922,33.522416069609676,0.4,1.1029061653759278,10.409379105337868,9.501609819229085,Low,0.7768403030118687,0,2
2021-05-02,48,San Francisco,Lawyer,45654,659.0,0,False,1,1.2474902196884898,False,51413.80085659454,28646.86163252212,0.0,0,2020-04-20,2023-12-23,3,False,False,True,False,True,3,4,348,0.0,0.0,0.5571714983866913,0,1,1.5936267978958638,0.7827550040814979,659.0,0.0,0.6,0.8098141357138984,10.847681364400797,10.262834081749057,Fair,-0.3345952734020494,0,1
2023-05-13,61,Atlanta,Banker,3996,456.0,94,True,3,1.04175097735182,True,11693.831012539236,4192.731689381983,4.0,1,2022-04-26,2024-06-10,3,True,True,False,False,False,1,2,178,1.0,0.25,0.35851152401317493,0,1,0.9528506580708022,1.092765157665156,4.8,46.038915148173125,1.0,0.7138077619395277,9.366902229366149,8.341346234542229,Low,-0.6333412957667243,0,1
2022-10-20,27,Chicago,Banker,7806,686.0,0,False,1,1.357811437020478,False,42896.927240226425,34876.70531984301,0.0,0,2017-08-31,2024-01-21,0,False,False,True,True,False,2,7,319,0.0,0.0,0.81301609573197,0,2,0.223810595577196,6.065836988455973,686.0,0.0,0.0,0.857733831581098,10.666578787670211,10.459603088010264,Good,-0.17440208669618967,0,2
2020-11-05,56,Los Angeles,Banker,8428,425.0,0,False,1,0.5672886579398367,False,71306.87473629238,43455.17607296091,4.0,2,2022-03-23,2023-12-20,4,True,True,False,False,False,4,2,351,2.0,1.0,0.6094022046466104,0,1,0.19394251316199054,2.9246207752959186,425.0,0.0,1.3333333333333333,0.44934715696429967,11.174762045413065,10.679508262662758,Low,-1.3222897388367136,0,1
2024-05-01,30,Dallas,Software Developer,71097,498.0,119,False,2,1.462579907453308,True,36203.75566056572,12519.511168977966,4.0,2,2015-03-21,2024-06-18,3,True,False,True,False,True,0,9,170,1.3333333333333333,0.6666666666666666,0.34579742192858487,0,1,5.67844228086764,0.25754290538249247,4.15,48.323305018379926,0.3,0.9012095432648575,10.49694576102417,9.43512347201377,Low,-0.0222718296992219,0,1
2023-04-29,48,San Francisco,Other,8691,674.0,0,False,1,1.2121937585317932,False,46740.25375858221,36677.55996522194,0.0,0,2020-01-19,2024-09-13,0,False,False,False,False,False,1,4,83,0.0,0.0,0.7846935419118393,0,0,0.23695041485381857,5.115083901060471,674.0,0.0,0.0,0.7939846740968967,10.75238243183626,10.50994766620011,Good,-0.38584790393743923,0,0
2020-08-03,24,New York,Retail Worker,21821,796.0,0,True,1,1.2413502031971946,False,97037.82179781648,80825.38349421928,0.0,0,2023-06-29,2023-11-24,0,True,False,True,False,False,4,1,377,0.0,0.0,0.83291802184719,0,1,0.26997372710063966,4.597773174962894,796.0,0.0,0.0,0.8070784535589738,11.482866402136727,11.300058719604197,Very Good,-0.343510954645914,0,1
2020-02-27,73,Los Angeles,Banker,3912,424.0,102,True,4,2.5778400847006417,True,11206.762366802568,4238.845624409955,3.0,2,2018-01-20,2024-05-12,4,False,True,False,False,True,4,6,207,0.6,0.4,0.3782062365067117,0,1,0.9226751034229977,2.792503491812395,4.116504854368932,28.508820289695635,0.5714285714285714,1.2747592900409446,9.324361885686665,8.352282138225894,Low,1.597154479401068,0,1
2022-10-08,66,Atlanta,Engineer,89808,474.0,119,True,10,1.627503716220588,True,22494.4967840004,9202.536288705902,3.0,2,2023-07-03,2023-11-08,4,True,True,False,False,False,2,1,393,0.2727272727272727,0.18181818181818182,0.4090834880006328,1,1,9.757988362604456,0.16676682747301133,3.95,45.29013575332638,2.0,0.9660342381240443,10.021070425227926,9.127343068389532,Low,0.21720767505093042,0,1
2023-09-17,59,Miami,Accountant,24696,768.0,0,False,1,2.212816973705073,False,17493.60886729533,16652.406044364467,0.0,0,2023-11-26,2024-01-18,0,True,False,False,False,False,1,1,322,0.0,0.0,0.951859293950533,0,0,1.4829398823405953,1.4920325038668116,768.0,0.0,0.0,1.167148114211497,9.769648047723939,9.720370041716665,Very Good,1.0671184918928696,0,0
2022-11-07,59,Los Angeles,Accountant,58318,504.0,0,True,1,1.2277236582493771,False,58794.81089429129,50821.93222521801,2.0,0,2017-07-25,2024-09-09,1,True,False,False,False,False,2,7,87,1.0,0.0,0.8643801565487468,0,0,1.147474131196684,1.0698964068459091,504.0,0.0,0.125,0.8009802830661353,10.981825888054429,10.836102953462685,Low,-0.36329753524910485,0,0
2021-04-13,73,San Francisco,Banker,8393,765.0,2,False,1,1.3144139097517298,False,47879.37857786205,28824.541328196065,0.0,0,2022-07-01,2024-01-10,0,True,False,False,False,False,3,2,330,0.0,0.0,0.602011558478432,0,0,0.29116539059720214,4.5136261691678,255.0,0.8641496629332575,0.0,0.8391564847514831,10.776461066446458,10.269017124776916,Very Good,-0.23741796302952173,0,0
2024-06-26,53,Seattle,Teacher,44048,344.0,119,True,10,2.03818714038392,True,1129.076588821517,572.0048157397066,3.0,2,2023-09-07,2024-05-27,3,True,True,False,True,True,0,1,192,0.2727272727272727,0.18181818181818182,0.5061646452973715,1,2,76.87195428390477,0.026467181086479684,2.8666666666666667,39.16809416320635,1.5,1.111261002139429,7.030040687127737,6.35089412111172,Low,0.8135452430639938,1,2
2021-12-24,37,Seattle,Consultant,14797,776.0,0,False,1,1.3150664645683527,False,100439.21754061648,81577.55553,0.0,0,2021-06-11,2024-08-06,0,False,False,True,False,False,2,3,121,0.0,0.0,0.8122001079598548,0,1,0.18138345186264662,7.2496220799409095,776.0,0.0,0.0,0.8394383975227585,11.517317979145485,11.309321706536808,Very Good,-0.23647041333687724,0,1
2020-01-20,21,Seattle,Doctor,36230,737.0,0,False,1,1.534209582944497,False,88903.78214,63737.48416603584,0.0,0,2020-12-23,2024-07-06,0,False,False,True,True,True,4,3,152,0.0,0.0,0.7169185125010177,0,2,0.5684164045323467,2.698977643462928,737.0,0.0,0.0,0.929881786823117,11.395321212406195,11.062543806170435,Good,0.08173886069326987,1,2
2022-07-25,71,Atlanta,Lawyer,2066,702.0,0,False,1,2.3834757189516,False,89569.89497299983,71753.49041155208,0.0,0,2021-07-20,2024-01-06,0,False,False,True,False,False,2,3,334,0.0,0.0,0.8010804227554206,0,1,0.02879262312574915,82.73957530041646,702.0,0.0,0.0,1.2189035003533544,11.402785713302764,11.181005715796692,Good,1.3149254768175884,0,1
2024-08-24,24,San Francisco,Other,7443,324.0,90,True,2,2.534110823553494,True,30243.612134708143,9177.101395925512,3.0,1,2016-12-22,2024-09-21,3,True,False,True,False,True,0,7,75,1.0,0.3333333333333333,0.30342929692902376,0,1,0.8109520345138281,3.124098868385642,3.5604395604395602,25.466094441686575,0.375,1.2624617326456256,10.317073336345977,9.124575642608454,Low,1.5336569050915505,0,1
2022-02-02,71,New York,Banker,8870,507.0,25,False,1,0.9529787092592504,False,36416.12033549129,20904.29370993725,1.0,0,2022-02-09,2024-04-20,2,False,False,False,False,True,2,2,229,0.5,0.0,0.5740237975259237,0,0,0.4242944453721633,2.2456709319887573,19.5,12.800958802813732,0.6666666666666666,0.6693557502781561,10.502794281937291,9.947757693437831,Low,-0.7622440840133536,0,0
2022-03-04,18,Miami,Consultant,16876,666.0,0,False,1,0.9846108861214256,False,45818.94158130618,27919.77120559896,0.0,0,2017-01-22,2023-11-03,0,False,False,False,False,False,2,7,398,0.0,0.0,0.6093366827204728,0,0,0.6044245653435193,1.6288505461309626,666.0,0.0,0.0,0.6854228677804635,10.732474681046092,10.237126178471868,Fair,-0.716312219440591,0,0
2021-10-24,61,Boston,Banker,7682,640.0,4,False,1,1.0144829488255906,False,93080.08266396233,65149.19279936611,0.0,0,2023-07-07,2024-10-20,4,False,False,False,False,True,3,1,46,0.0,0.0,0.6999187260698844,0,0,0.11791216065403176,8.602465862906138,128.0,1.985621175067246,2.0,0.700362561391845,11.441226248890937,11.084450541863518,Fair,-0.6729361487826945,0,0
2021-08-02,73,Boston,Accountant,40150,791.0,0,False,1,1.0058800282640823,False,101766.06510490748,92117.79344480846,0.0,0,2019-10-31,2024-05-16,0,False,False,True,False,False,3,5,203,0.0,0.0,0.9051827656604621,0,1,0.4358502591987947,2.3077743686057337,791.0,0.0,0.0,0.6960828813026538,11.530441805260828,11.43083425620239,Very Good,-0.6854281180797537,0,1
2024-08-27,62,Houston,Other,7785,479.0,44,False,2,0.7644437224873887,False,38196.71452178818,18261.727799492062,3.0,1,2024-01-03,2024-05-01,4,False,False,False,False,False,0,0,218,1.0,0.3333333333333333,0.47808430499357435,0,0,0.42627805032589505,1.7929698404951375,10.644444444444444,24.93703791128679,4.0,0.5678354693130706,10.550530963532264,9.812617529601534,Low,-1.0360084701118604,0,0
2024-09-19,59,San Francisco,Retail Worker,9884,362.0,116,True,6,3.170495438263768,False,27306.85247007296,11179.83032978768,3.0,2,2015-06-26,2024-10-08,3,True,True,False,False,True,0,9,58,0.42857142857142855,0.2857142857142857,0.4093998362573477,1,1,0.8840130570327414,3.585796768958498,3.094017094017094,27.814441165842,0.3,1.4280348388885409,10.21492957608008,9.321956013163048,Low,2.4577264709144098,0,1
2023-12-20,64,Dallas,Doctor,7909,630.0,43,False,1,2.723735757070511,True,52728.74047378455,39709.39993336228,2.0,1,2024-08-30,2024-10-21,0,False,False,False,True,False,0,0,45,1.0,0.5,0.7530740636416455,0,1,0.19916696918872723,13.67356668651229,14.318181818181818,11.5475433288608,0.0,1.3147274001492886,10.872934910718065,10.589368395425936,Fair,1.8090039608402724,0,1
2020-08-31,30,Atlanta,Consultant,16998,682.0,0,True,1,1.075952405554503,False,17951.97412874589,10769.547688369048,0.0,0,2017-12-13,2024-03-01,0,False,False,False,True,False,4,6,279,0.0,0.0,0.5998754084497396,0,1,1.5781927244383203,0.6816589647646695,682.0,0.0,0.0,0.7304200390073603,9.795511069815142,9.284570622002216,Good,-0.5836787203693546,0,1
2021-05-26,72,Atlanta,Accountant,26516,647.0,0,False,1,1.779470370296084,False,22319.994095352155,11999.850007006704,0.0,0,2017-09-30,2023-10-25,0,False,False,False,False,False,3,7,407,0.0,0.0,0.5376037445171585,0,0,2.2095101584069976,0.8052712424280908,647.0,0.0,0.0,1.0222603952704103,10.013282953825675,9.39273276017876,Fair,0.4378725949830825,0,0
2021-10-27,39,Chicago,Retail Worker,7404,636.0,0,False,1,1.1797487084685,False,35774.06574289403,23145.880363897268,1.0,1,2019-09-03,2023-12-30,2,False,False,False,True,True,3,5,341,0.5,0.5,0.646983587122959,0,1,0.31987031874706506,3.68755198726188,636.0,0.0,0.3333333333333333,0.7792095988120209,10.485006442099944,10.049615292934735,Fair,-0.43296011034855403,1,1
2023-08-02,71,Seattle,Artist,20605,385.0,31,False,1,0.9138646642065498,False,30594.76390738213,23834.87677277541,3.0,2,2022-07-28,2024-06-10,3,False,True,True,True,False,1,2,178,1.5,1.0,0.7790253855052314,0,3,0.8644532020544083,1.0570635571366054,12.03125,16.197592536069934,1.0,0.6491245821747743,10.328616843958269,10.078947152058884,Low,-0.8190400809528462,0,3
2022-01-19,38,Atlanta,Other,2898,376.0,98,True,6,2.249335797556156,True,24211.85464256232,7352.2872469886015,0.0,1,2021-09-25,2023-10-30,3,True,True,False,False,True,2,3,402,0.0,0.14285714285714285,0.3036522275264668,1,1,0.39410945100598654,5.704643980188706,3.797979797979798,30.16000995455944,0.75,1.1784506054725343,10.094638954693677,8.902902736711122,Low,1.120146068173599,0,1
2022-12-16,39,Los Angeles,Other,5303,667.0,0,False,1,1.6335145511309486,False,93073.21881867052,77635.47989290603,0.0,0,2023-06-28,2023-11-20,0,False,False,True,False,True,1,1,381,0.0,0.0,0.8341244318596688,0,1,0.06830551832482756,23.910008689497772,667.0,0.0,0.0,0.9683192853222632,11.441152505675028,11.259792697420824,Fair,0.2259357767011855,0,1
2021-01-02,45,Seattle,Banker,5216,844.0,0,False,1,1.2467781521647874,False,65171.99542937345,48398.48013648493,0.0,0,2018-08-02,2023-11-05,3,False,False,False,False,True,3,6,396,0.0,0.0,0.7426155544581852,0,0,0.1077697525942645,11.566449613216571,844.0,0.0,0.42857142857142855,0.8094972576502205,11.084800481587216,10.787244351665322,Excellent,-0.33562923920237575,0,0
2022-04-23,26,Miami,Banker,8738,767.0,0,False,1,1.1121729727757623,False,41842.254346071975,25586.946636898883,0.0,0,2020-07-01,2024-09-15,0,False,False,False,False,False,2,4,81,0.0,0.0,0.6114951391036069,0,0,0.3414889097587628,3.2563348787521025,767.0,0.0,0.0,0.7477172624789179,10.641685876451898,10.149876685094151,Very Good,-0.5310842310427314,0,0
2021-10-20,43,Houston,Other,9609,436.0,108,True,8,2.383238884986392,True,27402.628248619887,12230.55806117474,3.0,1,2019-01-22,2024-07-13,3,True,True,True,False,False,3,5,145,0.3333333333333333,0.1111111111111111,0.44631163254050854,1,2,0.7855908423065717,3.0331260724740283,4.0,31.922073395191067,0.5,1.2188335006624655,10.218430701442538,9.411774617228827,Low,1.314581579346872,0,2
2021-10-13,26,Los Angeles,Teacher,18042,649.0,0,False,1,1.4391936828814842,False,93998.35231,57711.280083436126,0.0,0,2021-08-18,2024-09-15,0,True,False,True,False,False,3,3,81,0.0,0.0,0.6139540184607909,0,1,0.31261977475012626,4.603320386137853,649.0,0.0,0.0,0.8916675268564308,11.451043170909253,10.963225256254571,Fair,-0.05623006484002525,0,1
2021-12-06,32,Los Angeles,Software Developer,53784,554.0,1,False,1,1.896931973274144,False,41501.38753709947,32213.17896317989,2.0,0,2015-02-16,2023-12-02,1,False,False,True,False,False,3,9,369,1.0,0.0,0.776176525612753,0,1,1.6695753773974482,1.136119905848433,277.0,0.3451927795424858,0.1,1.0636522367283376,10.63350623557839,10.38016197508251,Low,0.6084340604173298,0,1
2022-09-28,27,Miami,Consultant,13336,712.0,0,False,1,1.3539676488244563,True,33926.72979202425,21604.53370278082,0.0,0,2016-02-20,2024-04-29,0,True,False,False,False,False,2,8,220,0.0,0.0,0.6367809999435808,0,0,0.6172492743506512,2.1932848242860365,712.0,0.0,0.0,0.8561022656784215,10.43198794696403,9.980704750804772,Good,-0.17998350335414864,0,0
2022-06-03,41,Chicago,Other,9508,520.0,0,False,1,1.5242214677526529,False,29729.25527248405,25315.35253250102,1.0,1,2015-08-08,2024-02-27,2,False,False,True,False,False,2,9,282,0.5,0.5,0.851501351080927,0,1,0.37556753042499597,4.05786137277995,520.0,0.0,0.2,0.9259326855810684,10.299920502315322,10.139205811082686,Low,0.067235503673996,0,1
2022-09-10,74,Atlanta,Other,7964,779.0,0,False,1,0.7993625617591202,False,17329.413943594453,12806.387073749327,0.0,0,2016-06-18,2024-09-09,0,False,False,False,False,False,2,8,87,0.0,0.0,0.7389544828779312,0,0,0.6218286332833197,1.2852412276398175,779.0,0.0,0.0,0.5874324698264041,9.760218268379058,9.457777398577479,Very Good,-0.9853041697579658,0,0
2022-09-08,59,Chicago,Retail Worker,41850,445.0,102,False,5,1.6801165267367448,False,2579.208958129317,680.6919235192815,4.0,2,2021-10-29,2023-12-05,4,True,True,True,False,True,2,3,366,0.6666666666666666,0.3333333333333333,0.2638127122900897,0,2,61.39136838228402,0.02732650952954456,4.320388349514563,38.05804672388373,1.0,0.9858602737031831,7.855625666159018,6.5245778307399265,Low,0.29360470893038637,0,2
2024-09-29,25,Atlanta,Teacher,47707,664.0,0,False,1,1.396656359362893,False,61269.46426182862,42526.18067186523,0.0,0,2018-11-26,2024-01-09,0,False,False,False,False,False,0,6,331,0.0,0.0,0.6940730935241004,0,0,1.121800205099455,1.244958092453591,664.0,0.0,0.0,0.874074582372521,11.023053183001727,10.657898695710976,Fair,-0.117996872469381,0,0
2023-04-02,41,San Francisco,Teacher,45151,499.0,0,False,1,0.994695829,False,21489.578823399974,18106.88919699233,4.0,1,2018-03-22,2024-06-07,3,False,False,False,True,False,1,6,181,2.0,0.5,0.8425500934984906,0,1,2.4934435763777176,0.3988936738220551,499.0,0.0,0.42857142857142855,0.6904915720509364,9.975369923820127,9.80410298952853,Low,-0.7016682626702103,0,1
2024-04-07,33,San Francisco,Software Developer,74459,790.0,0,True,1,1.0020716216518517,False,58246.79187985851,45885.15820478716,0.0,0,2022-06-19,2024-01-03,0,False,False,True,False,False,0,2,337,0.0,0.0,0.7877578998948076,0,1,1.6226897808200451,0.6175156445342848,790.0,0.0,0.0,0.6941824553039919,10.97246146306752,10.733918786403162,Very Good,-0.6909581585038815,0,1
2024-06-06,66,Chicago,Retail Worker,18127,468.0,93,True,10,2.751393215426109,True,36921.36002942364,8850.321098672723,0.0,1,2016-09-04,2023-11-23,4,True,True,True,False,False,0,8,378,0.0,0.09090909090909091,0.23970085042288336,1,2,2.0479428774443837,1.3432653036865996,4.9787234042553195,24.79078962385883,0.4444444444444444,1.3221272950979541,10.51657260936427,9.088322003547503,Low,1.8491642898985994,0,2
2020-03-26,43,Los Angeles,Consultant,16112,420.0,114,True,4,1.76124788809739,False,42304.31601631343,10337.5583114807,3.0,2,2019-08-12,2024-09-20,3,False,True,True,False,True,4,5,76,0.6,0.4,0.2443560120788228,0,2,1.5584377932180393,1.1299573477427545,3.652173913043478,41.28568119197387,0.5,1.0156827109161854,10.65266803128256,9.243635710051326,Low,0.41141243107539915,0,2
2022-04-29,44,New York,Teacher,18236,621.0,8,True,1,0.7983852096978982,False,65223.95573683531,49970.457151710114,0.0,0,2018-02-22,2024-05-14,0,False,False,False,False,False,2,6,205,0.0,0.0,0.766124815068133,0,0,0.364928321874559,2.187622630463778,69.0,4.448435161087585,0.0,0.5868891565385643,11.085597431382013,10.81920726444361,Fair,-0.9867233450082674,0,0
2020-12-06,54,Miami,Other,7627,527.0,2,False,1,0.8532847748248785,True,10321.920672778162,7858.052285,1.0,1,2015-11-11,2024-09-03,1,False,False,True,False,False,4,9,93,0.5,0.5,0.7612237402658638,0,1,0.9704732483529979,0.879018926922961,175.66666666666666,1.0791649654538304,0.1,0.6169596186170804,9.242122009923632,8.96942130372609,Low,-0.9070058029148766,0,1
2023-07-30,21,Boston,Other,49116,557.0,0,False,1,1.2174321700175896,False,64210.00161262285,64203.74396214879,2.0,1,2021-10-06,2024-10-03,3,False,False,True,False,True,1,3,63,1.0,0.5,0.99988697185386,0,1,0.7649902011751002,1.5913777986255782,557.0,0.0,0.75,0.7963498462411285,11.069929839679402,11.069832380439477,Low,-0.3782414085643775,0,1
2022-11-08,67,San Francisco,Banker,7248,352.0,114,True,2,3.123285099826133,True,13010.058520580353,5009.675300193649,3.0,1,2022-04-05,2024-01-27,4,True,False,False,False,True,2,2,313,1.0,0.3333333333333333,0.3850321088226259,0,0,1.4465116108640856,2.1584555414625233,3.0608695652173914,27.64785777360073,1.3333333333333333,1.4166501999700831,9.473554930270653,8.519325975453308,Low,2.389174158470029,0,0
2021-07-12,41,Miami,Teacher,40554,349.0,116,True,3,1.5949789538833208,True,40067.986696583954,14698.14560647979,4.0,1,2016-07-20,2023-11-18,3,True,True,True,True,False,3,8,383,1.0,0.25,0.36682099594330064,0,3,2.758935865096994,0.5780602368005884,2.982905982905983,44.70171128995436,0.3333333333333333,0.9535784063280545,10.598357914979612,9.5955446490695,Low,0.16997972151975735,0,3
2024-03-25,36,Los Angeles,Accountant,57015,660.0,1,True,2,0.9142584136779556,True,74387.96999186474,49106.32376952229,0.0,0,2020-01-05,2024-05-05,0,False,False,False,False,False,0,4,214,0.0,0.0,0.6601290994470365,0,0,1.1610284500045487,0.7874258045299484,330.0,0.522395509851072,0.0,0.6493302962883403,11.217062957033134,10.801763462934728,Fair,-0.8184683325248133,0,0
2021-10-24,53,Chicago,Teacher,37483,636.0,0,False,1,1.9172918335362723,False,62202.31646560173,40750.013109714186,0.0,0,2016-10-09,2024-09-29,0,False,False,False,False,False,3,8,67,0.0,0.0,0.6551099752414139,0,0,0.9198053530370964,2.0843471174834876,636.0,0.0,0.0,1.0706557316599723,11.038163596688507,10.615235979948043,Fair,0.6379978286130841,0,0
2023-05-05,56,Los Angeles,Other,9197,437.0,96,True,1,1.374097528890655,True,32841.28253659594,6590.372123861592,3.0,2,2021-11-25,2024-06-21,4,True,True,True,False,False,1,3,167,1.5,1.0,0.20066729882486037,0,2,1.3953088715330924,0.9845416449084661,4.505154639175258,40.436417978522535,1.0,0.8646173774374192,10.399472065919472,8.793516818852302,Low,-0.1507536805349608,0,2
2022-01-20,27,Chicago,Other,9738,357.0,118,True,1,3.2173906241761747,False,27288.564067851246,11089.451481231496,3.0,1,2018-08-04,2024-09-02,4,True,True,True,False,False,2,6,94,1.5,0.5,0.40636235352310146,0,2,0.8780526217963024,3.6635277978201874,3.0,27.97938595575318,0.5714285714285714,1.4392166012964058,10.214259639512916,9.313839790176846,Low,2.5258211625263196,0,2
2021-09-06,42,Atlanta,Artist,10641,510.0,0,True,1,1.3205667596190152,True,87397.73036632959,59119.75588212201,1.0,0,2018-05-05,2024-09-29,2,False,False,False,False,False,3,6,67,0.5,0.0,0.6764372392404676,0,0,0.17998754990914817,7.3361759495133505,510.0,0.0,0.2857142857142857,0.841811448782788,11.378236034837078,10.987337341097216,Low,-0.22848364693512002,0,0
2023-02-13,35,Boston,Doctor,83909,586.0,107,False,3,1.4918637688662193,True,25214.03098478183,7246.029517992196,3.0,2,2023-05-10,2024-08-16,4,True,True,False,False,False,1,1,111,0.75,0.5,0.28736944730963976,0,1,11.578399093266997,0.12882956627371842,5.425925925925926,42.939747082836824,2.0,0.913030932041733,10.135195563333463,8.88834694223362,Fair,0.020250136539332657,0,1
2020-09-19,36,Dallas,Software Developer,4499,798.0,0,False,1,1.83319019790732,False,64910.63083680801,47404.010817175855,0.0,0,2018-01-06,2024-08-29,0,False,False,False,True,False,4,6,98,0.0,0.0,0.7302853156832951,0,1,0.09490557901887274,19.31123732700874,798.0,0.0,0.0,1.0414033551664126,11.08078209829683,10.766483215538424,Very Good,0.5158770857098008,0,1
2022-04-24,53,Dallas,Accountant,44379,406.0,0,False,1,1.1173957199285858,False,13972.860531788696,11792.371212474964,3.0,2,2015-11-05,2023-11-07,3,False,False,True,False,False,2,9,394,1.5,1.0,0.8438878565911595,0,1,3.763046138415124,0.29690728077126166,406.0,0.0,0.3,0.7501868995444371,9.544943758512188,9.375292890951895,Low,-0.5235004812437056,0,1
